Customer ID,Recency,Frequency,Monetary,TotalOrders,TotalProducts,AverageOrderValue,LifetimeRevenue,CustomerAgeDays,DaysSinceLastPurchase,Cluster,Segment
15892,669,1,128.2,1,46,3.3736842105263154,128.2,0,669,0,At Risk Customers
15893,482,1,305.28000000000003,1,288,305.28000000000003,305.28000000000003,0,482,0,At Risk Customers
15894,253,2,258.25,2,164,6.97972972972973,258.25,115,253,0,At Risk Customers
15895,150,1,179.17,1,94,16.288181818181815,179.17,0,150,0,At Risk Customers
15897,194,2,208.59,2,223,9.481363636363636,208.59,0,194,0,At Risk Customers
15898,1,25,4996.45,25,2160,8.071809369951534,4996.45,726,1,2,VIP Customers
15899,369,1,56.25,1,39,14.0625,56.25,0,369,0,At Risk Customers
15900,24,4,886.57,4,656,7.036269841269841,886.57,539,24,1,Loyal Customers
15901,17,7,687.72,7,695,4.193414634146341,687.72,527,17,1,Loyal Customers
15902,380,1,145.01,1,124,8.056111111111111,145.01,0,380,0,At Risk Customers
15903,10,12,8939.84,12,3926,77.06758620689655,8939.84,684,10,2,VIP Customers
15904,8,1,164.68,1,84,5.489333333333334,164.68,0,8,1,Loyal Customers
15905,543,1,114.69,1,82,5.213181818181818,114.69,0,543,0,At Risk Customers
15906,20,10,2530.19,10,749,12.588009950248756,2530.19,431,20,2,VIP Customers
15907,4,3,882.72,3,478,3.905840707964602,882.72,206,4,1,Loyal Customers
15908,491,2,758.62,2,173,18.9655,758.62,21,491,0,At Risk Customers
15909,174,1,191.94,1,98,27.42,191.94,0,174,0,At Risk Customers
15910,1,15,2661.17,15,2158,4.292209677419355,2661.17,686,1,2,VIP Customers
15911,624,8,1700.24,8,810,6.590077519379845,1700.24,106,624,3,Regular Customers
15912,178,9,1074.7,9,759,11.31263157894737,1074.7,551,178,3,Regular Customers
15913,534,1,6.300000000000001,1,3,6.300000000000001,6.300000000000001,0,534,0,At Risk Customers
15914,378,2,205.99,2,149,15.845384615384615,205.99,0,378,0,At Risk Customers
15915,402,1,364.45,1,414,3.225221238938053,364.45,0,402,0,At Risk Customers
15916,16,13,3145.24,13,1618,10.278562091503268,3145.24,712,16,2,VIP Customers
15917,248,5,530.17,5,248,3.7335915492957743,530.17,489,248,3,Regular Customers
15918,191,3,582.88,3,240,9.555409836065571,582.88,441,191,3,Regular Customers
15919,20,2,525.69,2,385,4.308934426229508,525.69,349,20,1,Loyal Customers
15920,154,9,569.14,9,238,5.319065420560747,569.14,571,154,3,Regular Customers
15921,173,4,775.26,4,335,9.813417721518988,775.26,468,173,3,Regular Customers
15922,373,1,369.5,1,138,33.59090909090909,369.5,0,373,0,At Risk Customers
15923,373,1,127.08,1,122,6.051428571428572,127.08,0,373,0,At Risk Customers
15924,731,1,102.82,1,103,6.854666666666666,102.82,0,731,0,At Risk Customers
15925,194,1,207.15,1,93,17.2625,207.15,0,194,0,At Risk Customers
15926,542,1,134.44,1,155,19.205714285714286,134.44,0,542,0,At Risk Customers
15927,647,1,106.54,1,66,7.102666666666667,106.54,0,647,0,At Risk Customers
15928,656,1,293.53,1,164,26.684545454545454,293.53,0,656,0,At Risk Customers
15929,644,1,594.0,1,120,594.0,594.0,0,644,0,At Risk Customers
15930,67,1,426.63,1,139,20.31571428571429,426.63,0,67,0,At Risk Customers
15931,428,1,239.9,1,118,17.135714285714286,239.9,0,428,0,At Risk Customers
15932,4,8,2495.87,8,2325,21.703217391304342,2495.87,285,4,2,VIP Customers
15933,21,3,1107.46,3,885,14.965675675675676,1107.46,65,21,1,Loyal Customers
15934,418,2,2190.66,2,2166,75.53999999999999,2190.66,11,418,3,Regular Customers
15935,239,2,416.86,2,115,34.73833333333334,416.86,2,239,0,At Risk Customers
15936,379,2,282.79,2,211,14.883684210526315,282.79,88,379,0,At Risk Customers
15937,64,1,145.35000000000002,1,73,20.76428571428572,145.35000000000002,0,64,0,At Risk Customers
15938,112,9,734.8100000000001,9,449,18.84128205128205,734.8100000000001,444,112,3,Regular Customers
15939,90,16,9060.39,16,6260,56.27571428571428,9060.39,284,90,2,VIP Customers
15940,311,1,35.8,1,4,35.8,35.8,0,311,0,At Risk Customers
15941,637,1,405.0,1,60,67.5,405.0,0,637,0,At Risk Customers
15942,134,1,337.44,1,232,24.102857142857143,337.44,0,134,0,At Risk Customers
15943,650,2,271.29,2,183,22.6075,271.29,28,650,0,At Risk Customers
15944,277,4,2164.24,4,859,56.95368421052631,2164.24,449,277,3,Regular Customers
15945,365,4,646.27,4,345,23.081071428571427,646.27,372,365,3,Regular Customers
15946,503,3,2304.18,3,1614,88.62230769230769,2304.18,131,503,3,Regular Customers
15947,83,1,1708.24,1,898,58.9048275862069,1708.24,0,83,1,Loyal Customers
15948,8,3,1509.09,3,852,15.885157894736844,1509.09,416,8,1,Loyal Customers
15949,17,2,364.72,2,284,19.19578947368421,364.72,54,17,1,Loyal Customers
15950,32,10,7120.91,10,3354,18.11936386768448,7120.91,650,32,2,VIP Customers
15951,9,3,1013.17,3,420,17.172372881355933,1013.17,372,9,1,Loyal Customers
15952,34,4,781.91,4,391,9.30845238095238,781.91,191,34,1,Loyal Customers
15953,15,18,3440.34,18,1741,20.60083832335329,3440.34,721,15,2,VIP Customers
15954,589,1,190.75,1,119,9.5375,190.75,0,589,0,At Risk Customers
15955,24,22,8085.98,22,3967,23.64321637426901,8085.98,629,24,2,VIP Customers
15956,551,2,617.6,2,278,34.31111111111111,617.6,175,551,0,At Risk Customers
15957,32,3,921.25,3,453,6.309931506849315,921.25,389,32,1,Loyal Customers
15958,74,4,462.12,4,154,7.109538461538461,462.12,476,74,1,Loyal Customers
15959,682,3,542.89,3,269,7.646338028169014,542.89,0,682,0,At Risk Customers
15960,374,4,410.95,4,258,15.805769230769233,410.95,61,374,0,At Risk Customers
15961,379,1,451.29,1,154,10.745,451.29,0,379,0,At Risk Customers
15962,449,1,289.48,1,228,5.263272727272728,289.48,0,449,0,At Risk Customers
15963,20,2,470.76,2,298,16.812857142857144,470.76,25,20,1,Loyal Customers
15964,663,1,269.21000000000004,1,93,13.4605,269.21000000000004,0,663,0,At Risk Customers
15965,17,13,2771.94,13,1313,8.34921686746988,2771.94,719,17,2,VIP Customers
15966,451,1,426.53,1,275,15.797407407407407,426.53,0,451,0,At Risk Customers
15967,23,12,2966.0,12,1183,6.179166666666666,2966.0,715,23,2,VIP Customers
15968,388,1,404.55,1,247,5.056875,404.55,0,388,0,At Risk Customers
15969,3,5,1127.05,5,223,32.20142857142857,1127.05,519,3,1,Loyal Customers
15970,304,2,1017.32,2,498,42.38833333333333,1017.32,295,304,3,Regular Customers
15971,18,18,5902.83,18,2251,140.54357142857145,5902.83,714,18,2,VIP Customers
15972,456,5,1769.33,5,468,12.728992805755396,1769.33,143,456,3,Regular Customers
15973,367,3,680.62,3,195,61.874545454545455,680.62,62,367,3,Regular Customers
15974,39,7,3442.15,7,2262,19.557670454545452,3442.15,249,39,2,VIP Customers
15975,84,1,371.01,1,243,15.45875,371.01,0,84,0,At Risk Customers
15976,165,6,1694.41,6,1053,4.482566137566137,1694.41,385,165,3,Regular Customers
15977,17,2,1054.73,2,1016,16.226615384615386,1054.73,21,17,1,Loyal Customers
15978,77,3,3279.42,3,2444,25.42186046511628,3279.42,567,77,3,Regular Customers
15979,603,1,329.22,1,450,14.964545454545451,329.22,0,603,0,At Risk Customers
15980,89,7,6543.68,7,4822,56.90156521739131,6543.68,467,89,3,Regular Customers
15981,25,21,9362.77,21,4827,32.50961805555556,9362.77,595,25,2,VIP Customers
15982,605,1,324.51,1,131,7.211333333333333,324.51,0,605,0,At Risk Customers
15983,22,8,3110.37,8,1872,12.055697674418605,3110.37,711,22,2,VIP Customers
15984,3,30,8393.02,30,5730,11.990028571428573,8393.02,735,3,2,VIP Customers
15985,123,7,2715.28,7,2750,26.10846153846154,2715.28,438,123,3,Regular Customers
15986,30,2,354.42,2,368,14.1768,354.42,351,30,1,Loyal Customers
15987,12,8,1535.99,8,1599,9.08869822485207,1535.99,367,12,2,VIP Customers
15988,19,3,738.89,3,476,6.157416666666666,738.89,637,19,1,Loyal Customers
15989,376,2,368.31,2,169,4.282674418604652,368.31,361,376,0,At Risk Customers
15990,44,7,1997.75,7,1086,11.286723163841808,1997.75,605,44,3,Regular Customers
15991,534,1,150.55,1,41,25.09166666666667,150.55,0,534,0,At Risk Customers
15992,4,3,896.6,3,514,16.603703703703705,896.6,449,4,1,Loyal Customers
15993,9,7,2777.67,7,2037,5.115414364640884,2777.67,35,9,2,VIP Customers
15994,55,3,1175.68,3,462,10.885925925925926,1175.68,581,55,1,Loyal Customers
15995,414,1,694.54,1,352,6.314,694.54,0,414,0,At Risk Customers
15996,88,7,1386.4,7,643,8.013872832369943,1386.4,308,88,3,Regular Customers
15998,37,16,8274.14,16,5350,5.806414035087719,8274.14,702,37,2,VIP Customers
15999,736,1,20.4,1,24,20.4,20.4,0,736,0,At Risk Customers
16000,3,3,12393.7,3,5110,1377.0777777777778,12393.7,0,3,2,VIP Customers
16001,381,1,583.39,1,337,20.11689655172414,583.39,0,381,0,At Risk Customers
16002,625,1,169.21,1,70,4.028809523809524,169.21,0,625,0,At Risk Customers
16003,30,10,5613.83,10,2210,27.65433497536946,5613.83,706,30,2,VIP Customers
16004,475,5,2146.39,5,1076,23.848777777777777,2146.39,208,475,3,Regular Customers
16005,12,10,2365.49,10,1269,4.887376033057851,2365.49,438,12,2,VIP Customers
16006,211,2,332.82,2,205,4.266923076923077,332.82,176,211,0,At Risk Customers
16007,48,7,3053.06,7,2631,4.646971080669711,3053.06,495,48,3,Regular Customers
16008,24,15,5339.13,15,3237,21.103280632411067,5339.13,606,24,2,VIP Customers
16009,22,4,972.11,4,366,11.855,972.11,137,22,1,Loyal Customers
16010,246,11,1694.86,11,919,5.864567474048442,1694.86,165,246,3,Regular Customers
16011,8,29,5601.01,29,3323,13.17884705882353,5601.01,730,8,2,VIP Customers
16012,35,5,2978.59,5,1760,12.462719665271967,2978.59,494,35,3,Regular Customers
16013,4,84,56078.44,84,25520,259.6224074074074,56078.44,728,4,2,VIP Customers
16014,38,5,1100.28,5,462,4.001018181818182,1100.28,639,38,1,Loyal Customers
16015,4,3,704.55,3,907,3.892541436464088,704.55,45,4,1,Loyal Customers
16016,3,11,2083.4,11,881,7.014814814814815,2083.4,399,3,2,VIP Customers
16017,47,5,1545.58,5,635,11.889076923076924,1545.58,656,47,3,Regular Customers
16018,39,4,698.13,4,503,12.466607142857145,698.13,693,39,1,Loyal Customers
16019,47,27,17329.16,27,6959,43.00039702233251,17329.16,678,47,2,VIP Customers
16020,17,3,851.01,3,487,18.500217391304343,851.01,48,17,1,Loyal Customers
16021,395,2,487.03,2,276,3.86531746031746,487.03,149,395,0,At Risk Customers
16022,260,1,602.63,1,255,8.48774647887324,602.63,0,260,0,At Risk Customers
16023,46,3,719.81,3,358,7.126831683168317,719.81,220,46,1,Loyal Customers
16024,12,3,483.99,3,504,5.694,483.99,399,12,1,Loyal Customers
16025,30,1,439.66,1,338,15.702142857142857,439.66,0,30,1,Loyal Customers
16026,43,1,236.09,1,243,7.3778125,236.09,0,43,1,Loyal Customers
16027,92,15,2048.36,15,2099,58.52457142857144,2048.36,608,92,2,VIP Customers
16028,596,1,82.2,1,18,16.44,82.2,0,596,0,At Risk Customers
16029,39,107,117763.62,107,54450,318.28005405405406,117763.62,692,39,2,VIP Customers
16030,310,1,331.24,1,283,11.422068965517242,331.24,0,310,0,At Risk Customers
16031,92,2,547.9,2,421,5.590816326530612,547.9,154,92,1,Loyal Customers
16032,456,6,1965.72,6,1467,9.36057142857143,1965.72,67,456,3,Regular Customers
16033,6,27,10608.81,27,4200,7.806335540838852,10608.81,479,6,2,VIP Customers
16034,196,6,911.32,6,585,16.27357142857143,911.32,213,196,3,Regular Customers
16035,560,1,217.73,1,33,10.368095238095238,217.73,0,560,0,At Risk Customers
16036,87,4,2556.84,4,1369,18.263142857142856,2556.84,533,87,3,Regular Customers
16037,270,5,1509.34,5,766,21.25830985915493,1509.34,378,270,3,Regular Customers
16038,8,3,471.78,3,244,18.14538461538461,471.78,194,8,1,Loyal Customers
16039,424,2,456.4,2,409,14.2625,456.4,204,424,0,At Risk Customers
16040,65,7,2416.9,7,1185,19.3352,2416.9,544,65,3,Regular Customers
16041,31,3,3166.4,3,1584,527.7333333333333,3166.4,110,31,1,Loyal Customers
16042,22,8,2245.32,8,1430,17.40558139534884,2245.32,431,22,2,VIP Customers
16043,38,8,1856.59,8,1011,25.4327397260274,1856.59,444,38,3,Regular Customers
16044,435,1,340.84000000000003,1,170,17.938947368421054,340.84000000000003,0,435,0,At Risk Customers
16045,120,8,3434.93,8,2108,23.208986486486484,3434.93,378,120,3,Regular Customers
16046,562,1,235.78,1,248,10.717272727272729,235.78,0,562,0,At Risk Customers
16047,682,1,107.14,1,1,107.14,107.14,0,682,0,At Risk Customers
16048,373,4,818.7900000000001,4,425,22.74416666666667,818.7900000000001,176,373,3,Regular Customers
16049,40,6,1852.15,6,1132,3.818865979381444,1852.15,475,40,3,Regular Customers
16050,174,3,300.7,3,388,14.319047619047618,300.7,227,174,0,At Risk Customers
16051,682,1,188.44,1,80,15.703333333333331,188.44,0,682,0,At Risk Customers
16052,54,1,362.06,1,282,10.648823529411764,362.06,0,54,1,Loyal Customers
16053,33,6,3634.84,6,3067,18.73628865979381,3634.84,578,33,2,VIP Customers
16054,145,4,2111.88,4,791,17.31049180327869,2111.88,471,145,3,Regular Customers
16055,221,1,134.8,1,22,16.85,134.8,0,221,0,At Risk Customers
16056,45,1,650.75,1,345,9.859848484848484,650.75,0,45,1,Loyal Customers
16057,16,10,3854.85,10,1691,17.682798165137616,3854.85,684,16,2,VIP Customers
16058,406,1,62.7,1,18,31.35,62.7,0,406,0,At Risk Customers
16059,66,12,3053.57,12,1431,7.809641943734015,3053.57,503,66,2,VIP Customers
16060,401,3,541.95,3,243,22.58125,541.95,93,401,0,At Risk Customers
16061,431,1,89.65,1,19,29.883333333333336,89.65,0,431,0,At Risk Customers
16062,10,8,2863.45,8,2035,15.478108108108108,2863.45,526,10,2,VIP Customers
16063,260,1,335.32,1,262,14.57913043478261,335.32,0,260,0,At Risk Customers
16064,725,1,109.31,1,55,6.43,109.31,0,725,0,At Risk Customers
16065,365,8,1992.13,8,1207,5.643427762039661,1992.13,97,365,3,Regular Customers
16066,17,5,1521.04,5,935,15.05980198019802,1521.04,107,17,1,Loyal Customers
16067,563,3,3269.11,3,1236,48.07514705882353,3269.11,112,563,3,Regular Customers
16068,594,1,115.73,1,48,3.3065714285714285,115.73,0,594,0,At Risk Customers
16069,418,1,457.7,1,138,18.308,457.7,0,418,0,At Risk Customers
16070,22,2,852.15,2,457,25.82272727272727,852.15,9,22,1,Loyal Customers
16071,45,4,1076.8,4,697,14.750684931506848,1076.8,610,45,1,Loyal Customers
16072,288,4,4180.09,4,1580,7.87210922787194,4180.09,260,288,3,Regular Customers
16073,297,1,122.4,1,48,122.4,122.4,0,297,0,At Risk Customers
16074,390,1,252.5,1,38,10.1,252.5,0,390,0,At Risk Customers
16075,503,2,736.9300000000001,2,271,17.973902439024393,736.9300000000001,61,503,0,At Risk Customers
16076,3,10,2234.73,10,1435,17.323488372093024,2234.73,205,3,2,VIP Customers
16077,626,1,2300.4,1,840,287.55,2300.4,0,626,3,Regular Customers
16078,284,2,362.99,2,200,9.307435897435898,362.99,385,284,0,At Risk Customers
16079,17,3,1352.0,3,864,64.38095238095238,1352.0,23,17,1,Loyal Customers
16080,82,4,602.5600000000001,4,298,20.08533333333333,602.5600000000001,368,82,3,Regular Customers
16081,56,8,4278.96,8,2177,11.627608695652174,4278.96,618,56,2,VIP Customers
16082,670,1,106.75,1,39,6.671875,106.75,0,670,0,At Risk Customers
16083,101,4,2351.42,4,1514,33.11859154929578,2351.42,287,101,3,Regular Customers
16084,299,1,436.18,1,216,11.47842105263158,436.18,0,299,0,At Risk Customers
16085,23,12,2341.03,12,1382,6.242746666666667,2341.03,664,23,2,VIP Customers
16086,59,10,2687.73,10,1450,20.83511627906977,2687.73,677,59,2,VIP Customers
16087,389,5,1739.92,5,664,173.99200000000002,1739.92,300,389,3,Regular Customers
16088,576,2,1437.43,2,373,239.5716666666667,1437.43,15,576,3,Regular Customers
16089,386,2,263.49,2,119,5.606170212765957,263.49,122,386,0,At Risk Customers
16090,624,1,180.56,1,58,10.03111111111111,180.56,0,624,0,At Risk Customers
16091,155,2,315.06,2,154,17.503333333333334,315.06,43,155,0,At Risk Customers
16092,115,6,1587.94,6,1188,17.64377777777778,1587.94,464,115,3,Regular Customers
16093,107,1,17.0,1,20,17.0,17.0,0,107,0,At Risk Customers
16094,12,11,3695.56,11,2020,18.854897959183678,3695.56,590,12,2,VIP Customers
16095,456,1,447.05,1,265,14.901666666666667,447.05,0,456,0,At Risk Customers
16096,264,4,1584.97,4,700,24.01469696969697,1584.97,380,264,3,Regular Customers
16097,240,1,185.05,1,87,18.505,185.05,0,240,0,At Risk Customers
16098,88,14,4010.7,14,2008,26.738,4010.7,637,88,2,VIP Customers
16099,50,7,1573.2,7,960,22.8,1573.2,596,50,3,Regular Customers
16100,463,1,582.64,1,438,15.747027027027029,582.64,0,463,0,At Risk Customers
16101,71,4,3229.16,4,1844,16.818541666666665,3229.16,490,71,3,Regular Customers
16102,42,3,1842.14,3,942,32.31824561403509,1842.14,86,42,1,Loyal Customers
16103,7,22,6191.71,22,2639,30.95855,6191.71,693,7,2,VIP Customers
16104,62,9,2774.46,9,1047,11.958879310344829,2774.46,671,62,3,Regular Customers
16105,249,5,2386.19,5,2125,21.692636363636364,2386.19,355,249,3,Regular Customers
16106,66,1,108.38,1,74,18.063333333333333,108.38,0,66,0,At Risk Customers
16107,18,7,3204.1600000000003,7,1176,103.36,3204.1600000000003,165,18,2,VIP Customers
16108,85,4,2235.92,4,1473,16.56237037037037,2235.92,546,85,3,Regular Customers
16109,219,3,939.48,3,1092,30.305806451612906,939.48,479,219,3,Regular Customers
16110,45,4,1781.59,4,880,4.143232558139535,1781.59,477,45,3,Regular Customers
16111,428,1,549.33,1,233,7.525068493150686,549.33,0,428,0,At Risk Customers
16112,143,4,195.74,4,574,12.23375,195.74,195,143,0,At Risk Customers
16113,183,1,161.38,1,176,5.379333333333333,161.38,0,183,0,At Risk Customers
16114,171,1,135.75000000000003,1,43,16.968750000000004,135.75000000000003,0,171,0,At Risk Customers
16115,10,12,2553.8,12,1589,6.094988066825776,2553.8,564,10,2,VIP Customers
16116,212,1,612.78,1,248,18.02294117647059,612.78,0,212,0,At Risk Customers
16117,190,3,654.4,3,321,7.352808988764044,654.4,401,190,3,Regular Customers
16118,653,1,4376.25,1,2851,106.73780487804878,4376.25,0,653,3,Regular Customers
16119,8,8,1720.81,8,811,31.86685185185185,1720.81,715,8,2,VIP Customers
16120,59,6,2967.51,6,2161,32.25554347826087,2967.51,362,59,3,Regular Customers
16121,57,5,1450.04,5,879,4.215232558139535,1450.04,508,57,3,Regular Customers
16122,73,6,895.62,6,1280,16.585555555555555,895.62,352,73,3,Regular Customers
16123,52,1,307.78000000000003,1,170,19.23625,307.78000000000003,0,52,1,Loyal Customers
16124,317,4,1772.49,4,797,21.615731707317074,1772.49,415,317,3,Regular Customers
16125,367,14,4292.35,14,1819,14.955923344947736,4292.35,358,367,3,Regular Customers
16126,29,15,14644.6,15,6140,38.43727034120735,14644.6,708,29,2,VIP Customers
16127,39,2,801.3100000000001,2,391,10.684133333333332,801.3100000000001,687,39,1,Loyal Customers
16128,18,11,3801.05,11,2445,20.88489010989011,3801.05,493,18,2,VIP Customers
16129,407,3,1396.05,3,1261,14.5421875,1396.05,100,407,3,Regular Customers
16130,422,4,987.48,4,296,17.95418181818182,987.48,195,422,3,Regular Customers
16131,52,12,9957.42,12,4768,45.46767123287671,9957.42,686,52,2,VIP Customers
16132,544,2,664.1999999999999,2,280,39.07058823529411,664.1999999999999,83,544,0,At Risk Customers
16133,4,56,22992.26,56,13653,42.26518382352941,22992.26,614,4,2,VIP Customers
16134,22,5,2145.34,5,1637,18.49431034482759,2145.34,519,22,1,Loyal Customers
16135,263,2,819.45,2,395,21.011538461538464,819.45,321,263,3,Regular Customers
16136,60,4,946.8,4,674,20.582608695652176,946.8,603,60,3,Regular Customers
16137,680,1,422.7,1,210,15.096428571428572,422.7,0,680,0,At Risk Customers
16138,379,3,910.35,3,774,24.604054054054053,910.35,212,379,3,Regular Customers
16139,19,5,1111.15,5,602,19.493859649122808,1111.15,717,19,1,Loyal Customers
16140,66,3,1433.46,3,1272,22.3978125,1433.46,376,66,3,Regular Customers
16141,88,2,955.94,2,410,19.1188,955.94,328,88,3,Regular Customers
16142,250,1,535.34,1,422,14.46864864864865,535.34,0,250,0,At Risk Customers
16143,3,12,4555.08,12,1866,20.426367713004485,4555.08,726,3,2,VIP Customers
16144,247,1,175.2,1,16,175.2,175.2,0,247,0,At Risk Customers
16145,9,19,6805.4400000000005,19,5270,17.185454545454547,6805.4400000000005,575,9,2,VIP Customers
16146,157,4,946.38,4,544,23.082439024390244,946.38,291,157,3,Regular Customers
16147,134,5,2398.91,5,1395,17.639044117647057,2398.91,538,134,3,Regular Customers
16148,296,2,386.62,2,250,42.95777777777778,386.62,140,296,0,At Risk Customers
16149,5,3,422.22,3,598,14.074,422.22,424,5,1,Loyal Customers
16150,43,10,4002.17,10,1990,18.52856481481481,4002.17,679,43,2,VIP Customers
16152,269,1,1829.04,1,642,63.07034482758621,1829.04,0,269,3,Regular Customers
16153,50,11,5133.49,11,3693,22.714557522123894,5133.49,512,50,2,VIP Customers
16155,382,5,796.9,5,495,16.602083333333333,796.9,158,382,3,Regular Customers
16156,9,20,6188.18,20,3205,23.709501915708813,6188.18,728,9,2,VIP Customers
16157,16,3,656.69,3,347,36.48277777777778,656.69,56,16,1,Loyal Customers
16158,522,9,628.32,9,182,17.952,628.32,211,522,3,Regular Customers
16159,282,4,1232.79,4,635,23.7075,1232.79,455,282,3,Regular Customers
16160,65,2,1025.44,2,1162,51.272000000000006,1025.44,20,65,1,Loyal Customers
16161,2,43,12580.06,43,6255,11.093527336860667,12580.06,668,2,2,VIP Customers
16162,252,1,37.4,1,4,18.7,37.4,0,252,0,At Risk Customers
16163,232,6,2407.98,6,676,35.4114705882353,2407.98,505,232,3,Regular Customers
16164,17,3,822.48,3,433,24.19058823529412,822.48,25,17,1,Loyal Customers
16165,505,1,79.9,1,2,79.9,79.9,0,505,0,At Risk Customers
16166,428,2,435.83,2,173,19.810454545454544,435.83,263,428,0,At Risk Customers
16167,414,5,1386.12,5,1494,22.00190476190476,1386.12,324,414,3,Regular Customers
16168,11,66,10360.67,66,4975,33.85839869281046,10360.67,726,11,2,VIP Customers
16169,8,4,1822.97,4,1325,21.44670588235294,1822.97,67,8,1,Loyal Customers
16170,51,20,6869.0,20,6056,15.611363636363636,6869.0,608,51,2,VIP Customers
16171,59,1,73.19999999999999,1,24,24.399999999999995,73.19999999999999,0,59,0,At Risk Customers
16172,95,8,1884.55,8,1419,16.677433628318585,1884.55,417,95,3,Regular Customers
16173,16,6,1418.32,6,575,16.884761904761906,1418.32,82,16,1,Loyal Customers
16174,126,7,2246.75,7,1431,34.565384615384616,2246.75,476,126,3,Regular Customers
16175,94,7,1836.44,7,932,18.739183673469388,1836.44,469,94,3,Regular Customers
16176,421,4,2052.69,4,952,28.50958333333333,2052.69,198,421,3,Regular Customers
16177,50,8,2247.31,8,1021,19.045,2247.31,596,50,3,Regular Customers
16178,138,2,612.6,2,304,24.504,612.6,263,138,0,At Risk Customers
16179,61,1,215.83,1,99,19.62090909090909,215.83,0,61,0,At Risk Customers
16180,100,13,16249.87,13,9813,49.69379204892967,16249.87,434,100,2,VIP Customers
16181,73,1,305.54,1,152,27.77636363636364,305.54,0,73,0,At Risk Customers
16182,72,9,9971.65,9,5887,195.52254901960785,9971.65,568,72,2,VIP Customers
16183,67,4,1077.81,4,351,26.2880487804878,1077.81,340,67,3,Regular Customers
16184,64,6,1158.79,6,561,25.750888888888888,1158.79,147,64,3,Regular Customers
16185,17,3,644.72,3,321,16.118000000000002,644.72,547,17,1,Loyal Customers
16186,23,26,8718.43,26,6594,17.26421782178218,8718.43,707,23,2,VIP Customers
16187,32,15,6911.4400000000005,15,5048,23.428610169491527,6911.4400000000005,252,32,2,VIP Customers
16188,45,5,1087.66,5,838,14.698108108108109,1087.66,364,45,1,Loyal Customers
16189,16,2,215.48,2,134,19.58909090909091,215.48,69,16,1,Loyal Customers
16190,40,8,2723.55,8,1231,22.886974789915968,2723.55,685,40,2,VIP Customers
16191,3,24,15677.820000000002,24,9348,67.57681034482759,15677.820000000002,725,3,2,VIP Customers
16192,736,1,351.3,1,208,31.93636363636364,351.3,0,736,0,At Risk Customers
16193,237,2,630.4300000000001,2,379,16.59026315789474,630.4300000000001,174,237,0,At Risk Customers
16194,375,1,308.6,1,140,38.575,308.6,0,375,0,At Risk Customers
16195,723,1,323.25,1,123,20.203125,323.25,0,723,0,At Risk Customers
16196,489,1,93.3,1,26,23.325,93.3,0,489,0,At Risk Customers
16197,469,9,2016.71,9,1420,21.68505376344086,2016.71,254,469,3,Regular Customers
16198,75,2,1030.0410000000002,2,384,31.21336363636364,1030.0410000000002,362,75,1,Loyal Customers
16199,392,7,942.75,7,321,94.275,942.75,238,392,3,Regular Customers
16200,4,12,5608.1,12,3068,9.148613376835238,5608.1,732,4,2,VIP Customers
16201,3,5,2112.12,5,1421,17.03322580645161,2112.12,412,3,1,Loyal Customers
16202,361,9,2501.99,9,1307,20.17733870967742,2501.99,376,361,3,Regular Customers
16203,59,6,943.84,6,537,14.30060606060606,943.84,445,59,3,Regular Customers
16204,23,3,918.71,3,671,9.096138613861386,918.71,707,23,1,Loyal Customers
16205,31,7,1820.11,7,1452,9.239137055837563,1820.11,511,31,3,Regular Customers
16206,55,13,2589.87,13,1379,10.791125,2589.87,629,55,2,VIP Customers
16207,25,1,394.38,1,140,20.75684210526316,394.38,0,25,1,Loyal Customers
16208,45,10,3440.4500000000003,10,1541,13.598616600790514,3440.4500000000003,608,45,2,VIP Customers
16209,89,9,4146.78,9,1895,61.89223880597015,4146.78,458,89,3,Regular Customers
16210,2,35,33750.97,35,12397,131.8397265625,33750.97,735,2,2,VIP Customers
16211,89,3,1090.59,3,519,30.294166666666666,1090.59,349,89,3,Regular Customers
16212,19,4,1293.71,4,571,16.586025641025643,1293.71,650,19,1,Loyal Customers
16213,79,1,159.0,1,48,26.5,159.0,0,79,0,At Risk Customers
16214,171,4,2038.25,4,1308,20.7984693877551,2038.25,264,171,3,Regular Customers
16215,81,1,242.35,1,104,17.310714285714287,242.35,0,81,0,At Risk Customers
16216,267,1,914.93,1,254,24.72783783783784,914.93,0,267,0,At Risk Customers
16217,235,2,304.25,2,91,20.28333333333333,304.25,46,235,0,At Risk Customers
16218,30,13,3968.67,13,2799,29.18139705882353,3968.67,531,30,2,VIP Customers
16219,501,1,40.8,1,48,40.8,40.8,0,501,0,At Risk Customers
16221,37,9,2019.92,9,1449,8.451548117154813,2019.92,449,37,2,VIP Customers
16222,318,2,1272.05,2,463,8.772758620689656,1272.05,402,318,3,Regular Customers
16223,375,2,1087.05,2,643,8.83780487804878,1087.05,20,375,3,Regular Customers
16224,57,5,1616.54,5,1555,13.935689655172414,1616.54,330,57,3,Regular Customers
16225,45,15,2859.31,15,1281,9.531033333333331,2859.31,625,45,2,VIP Customers
16226,203,5,672.17,5,521,21.68290322580645,672.17,210,203,3,Regular Customers
16227,225,3,1027.22,3,436,30.212352941176476,1027.22,310,225,3,Regular Customers
16228,385,3,885.71,3,555,16.402037037037037,885.71,14,385,3,Regular Customers
16229,87,6,2867.86,6,1292,16.294659090909093,2867.86,477,87,3,Regular Customers
