Customer ID,Recency,Frequency,Monetary,TotalOrders,TotalProducts,AvgOrderValue,LifetimeRevenue,FirstPurchase,LastPurchase,CustomerAgeDays,DaysSinceLastPurchase
15991,534,1,150.55,1,41,25.09166666666667,150.55,2010-06-23 15:50:00,2010-06-23 15:50:00,0,534
15992,4,3,896.6,3,514,16.603703703703705,896.6,2010-09-12 11:52:00,2011-12-06 11:00:00,449,4
15993,9,7,2777.67,7,2037,5.115414364640884,2777.67,2011-10-26 16:21:00,2011-12-01 10:45:00,35,9
15994,55,3,1175.68,3,462,10.885925925925926,1175.68,2010-03-14 11:55:00,2011-10-16 12:28:00,581,55
15995,414,1,694.54,1,352,6.314,694.54,2010-10-21 13:57:00,2010-10-21 13:57:00,0,414
15996,88,7,1386.4,7,643,8.013872832369943,1386.4,2010-11-07 15:49:00,2011-09-12 15:14:00,308,88
15998,37,16,8274.14,16,5350,5.806414035087719,8274.14,2009-12-01 11:45:00,2011-11-03 12:45:00,702,37
15999,736,1,20.4,1,24,20.4,20.4,2009-12-04 12:31:00,2009-12-04 12:31:00,0,736
16000,3,3,12393.7,3,5110,1377.0777777777778,12393.7,2011-12-07 12:14:00,2011-12-07 12:17:00,0,3
16001,381,1,583.39,1,337,20.11689655172414,583.39,2010-11-23 17:10:00,2010-11-23 17:10:00,0,381
16002,625,1,169.21,1,70,4.028809523809524,169.21,2010-03-24 13:08:00,2010-03-24 13:08:00,0,625
16003,30,10,5613.83,10,2210,27.65433497536946,5613.83,2009-12-03 18:51:00,2011-11-10 09:57:00,706,30
16004,475,5,2146.39,5,1076,23.848777777777777,2146.39,2010-01-25 13:56:00,2010-08-22 11:48:00,208,475
16005,12,10,2365.49,10,1269,4.88737603305785,2365.49,2010-09-15 13:21:00,2011-11-27 13:47:00,438,12
16006,211,2,332.82,2,205,4.266923076923077,332.82,2010-11-17 12:03:00,2011-05-12 13:12:00,176,211
16007,48,7,3053.06,7,2631,4.646971080669711,3053.06,2010-06-14 13:18:00,2011-10-23 11:05:00,495,48
16008,24,15,5339.13,15,3237,21.103280632411067,5339.13,2010-03-19 11:07:00,2011-11-16 10:32:00,606,24
16009,22,4,972.11,4,366,11.855,972.11,2011-07-03 11:26:00,2011-11-17 16:51:00,137,22
16010,246,11,1694.86,11,919,5.864567474048442,1694.86,2010-10-24 10:54:00,2011-04-08 10:14:00,165,246
16011,8,29,5601.01,29,3323,13.17884705882353,5601.01,2009-12-01 12:02:00,2011-12-01 16:31:00,730,8
16012,35,5,2978.59,5,1760,12.462719665271967,2978.59,2010-06-28 11:39:00,2011-11-04 13:25:00,494,35
16013,4,84,56078.44,84,25520,259.6224074074074,56078.44,2009-12-08 10:24:00,2011-12-06 10:36:00,728,4
16014,38,5,1100.28,5,462,4.001018181818182,1100.28,2010-01-31 12:43:00,2011-11-02 12:04:00,639,38
16015,4,3,704.55,3,907,3.892541436464088,704.55,2011-10-21 12:56:00,2011-12-06 10:58:00,45,4
16016,3,11,2083.4,11,881,7.014814814814815,2083.4,2010-11-02 13:27:00,2011-12-06 14:35:00,399,3
16017,47,5,1545.58,5,635,11.889076923076923,1545.58,2010-01-05 12:06:00,2011-10-23 12:56:00,656,47
16018,39,4,698.13,4,503,12.466607142857143,698.13,2009-12-07 13:57:00,2011-10-31 14:13:00,693,39
16019,47,27,17329.16,27,6959,43.00039702233251,17329.16,2009-12-14 14:12:00,2011-10-24 11:51:00,678,47
16020,17,3,851.01,3,487,18.500217391304346,851.01,2011-10-05 13:54:00,2011-11-23 11:18:00,48,17
16021,395,2,487.03,2,276,3.8653174603174603,487.03,2010-06-13 11:05:00,2010-11-09 14:48:00,149,395
16022,260,1,602.63,1,255,8.48774647887324,602.63,2011-03-24 13:16:00,2011-03-24 13:16:00,0,260
16023,46,3,719.81,3,358,7.126831683168317,719.81,2011-03-18 13:32:00,2011-10-24 16:34:00,220,46
16024,12,3,483.99,3,504,5.694,483.99,2010-10-24 11:40:00,2011-11-27 13:26:00,399,12
16025,30,1,439.65999999999997,1,338,15.702142857142857,439.65999999999997,2011-11-10 11:45:00,2011-11-10 11:45:00,0,30
16026,43,1,236.09,1,243,7.3778125,236.09,2011-10-27 13:53:00,2011-10-27 13:53:00,0,43
16027,92,15,2048.36,15,2099,58.524571428571434,2048.36,2010-01-08 13:21:00,2011-09-09 10:47:00,608,92
16028,596,1,82.2,1,18,16.44,82.2,2010-04-23 11:45:00,2010-04-23 11:45:00,0,596
16029,39,107,117763.62,107,54450,318.28005405405406,117763.62,2009-12-08 11:23:00,2011-11-01 10:27:00,692,39
16030,310,1,331.24,1,283,11.422068965517242,331.24,2011-02-03 11:28:00,2011-02-03 11:28:00,0,310
16031,92,2,547.9,2,421,5.590816326530612,547.9,2011-04-06 14:23:00,2011-09-08 13:07:00,154,92
16032,456,6,1965.72,6,1467,9.36057142857143,1965.72,2010-07-04 13:31:00,2010-09-09 18:00:00,67,456
16033,6,27,10608.81,27,4200,7.806335540838852,10608.81,2010-08-11 16:44:00,2011-12-04 12:44:00,479,6
16034,196,6,911.32,6,585,16.27357142857143,911.32,2010-10-26 13:00:00,2011-05-27 16:17:00,213,196
16035,560,1,217.73,1,33,10.368095238095238,217.73,2010-05-28 15:09:00,2010-05-28 15:09:00,0,560
16036,87,4,2556.84,4,1369,18.263142857142856,2556.84,2010-03-29 14:47:00,2011-09-13 14:53:00,533,87
16037,270,5,1509.34,5,766,21.258309859154927,1509.34,2010-03-01 12:31:00,2011-03-15 09:13:00,378,270
16038,8,3,471.78,3,244,18.145384615384614,471.78,2011-05-22 11:29:00,2011-12-02 12:40:00,194,8
16039,424,2,456.4,2,409,14.2625,456.4,2010-03-21 15:17:00,2010-10-12 10:44:00,204,424
16040,65,7,2416.9,7,1185,19.3352,2416.9,2010-04-09 10:12:00,2011-10-05 13:47:00,544,65
16041,31,3,3166.4,3,1584,527.7333333333333,3166.4,2011-07-21 16:27:00,2011-11-09 12:25:00,110,31
16042,22,8,2245.32,8,1430,17.40558139534884,2245.32,2010-09-12 12:00:00,2011-11-17 17:50:00,431,22
16043,38,8,1856.59,8,1011,25.432739726027396,1856.59,2010-08-15 11:26:00,2011-11-02 12:50:00,444,38
16044,435,1,340.84,1,170,17.93894736842105,340.84,2010-09-30 18:12:00,2010-09-30 18:12:00,0,435
16045,120,8,3434.93,8,2108,23.208986486486484,3434.93,2010-07-29 12:50:00,2011-08-12 12:41:00,378,120
16046,562,1,235.78,1,248,10.717272727272727,235.78,2010-05-26 13:18:00,2010-05-26 13:18:00,0,562
16047,682,1,107.14,1,1,107.14,107.14,2010-01-26 16:34:00,2010-01-26 16:34:00,0,682
16048,373,4,818.79,4,425,22.744166666666665,818.79,2010-06-08 12:36:00,2010-12-01 15:28:00,176,373
16049,40,6,1852.15,6,1132,3.8188659793814437,1852.15,2010-07-11 13:53:00,2011-10-30 13:19:00,475,40
16050,174,3,300.7,3,388,14.319047619047618,300.7,2010-11-03 15:55:00,2011-06-19 11:44:00,227,174
16051,682,1,188.44,1,80,15.703333333333333,188.44,2010-01-27 09:38:00,2010-01-27 09:38:00,0,682
16052,54,1,362.06,1,282,10.648823529411764,362.06,2011-10-16 15:13:00,2011-10-16 15:13:00,0,54
16053,33,6,3634.84,6,3067,18.736288659793814,3634.84,2010-04-08 11:11:00,2011-11-07 11:21:00,578,33
16054,145,4,2111.88,4,791,17.31049180327869,2111.88,2010-04-01 18:37:00,2011-07-17 13:08:00,471,145
16055,221,1,134.8,1,22,16.85,134.8,2011-05-03 09:26:00,2011-05-03 09:26:00,0,221
16056,45,1,650.75,1,345,9.859848484848484,650.75,2011-10-25 15:19:00,2011-10-25 15:19:00,0,45
16057,16,10,3854.85,10,1691,17.682798165137616,3854.85,2010-01-07 17:11:00,2011-11-23 15:23:00,684,16
16058,406,1,62.7,1,18,31.35,62.7,2010-10-29 16:48:00,2010-10-29 16:48:00,0,406
16059,66,12,3053.57,12,1431,7.809641943734015,3053.57,2010-05-19 13:04:00,2011-10-05 09:56:00,503,66
16060,401,3,541.95,3,243,22.58125,541.95,2010-08-02 15:26:00,2010-11-04 12:10:00,93,401
16061,431,1,89.65,1,19,29.883333333333336,89.65,2010-10-04 15:29:00,2010-10-04 15:29:00,0,431
16062,10,8,2863.45,8,2035,15.478108108108108,2863.45,2010-06-21 13:32:00,2011-11-30 12:15:00,526,10
16063,260,1,335.32,1,262,14.57913043478261,335.32,2011-03-24 14:55:00,2011-03-24 14:56:00,0,260
16064,725,1,109.31,1,55,6.43,109.31,2009-12-14 16:11:00,2009-12-14 16:11:00,0,725
16065,365,8,1992.1299999999999,8,1207,5.64342776203966,1992.1299999999999,2010-09-02 13:27:00,2010-12-09 13:03:00,97,365
16066,17,5,1521.04,5,935,15.059801980198019,1521.04,2011-08-07 14:33:00,2011-11-23 11:54:00,107,17
16067,563,3,3269.11,3,1236,48.07514705882353,3269.11,2010-02-02 18:01:00,2010-05-26 12:33:00,112,563
16068,594,1,115.73,1,48,3.3065714285714285,115.73,2010-04-25 11:52:00,2010-04-25 11:52:00,0,594
16069,418,1,457.7,1,138,18.308,457.7,2010-10-18 10:32:00,2010-10-18 10:32:00,0,418
16070,22,2,852.15,2,457,25.82272727272727,852.15,2011-11-07 16:36:00,2011-11-17 15:50:00,9,22
16071,45,4,1076.8,4,697,14.750684931506848,1076.8,2010-02-22 14:48:00,2011-10-26 11:14:00,610,45
16072,288,4,4180.09,4,1580,7.87210922787194,4180.09,2010-06-08 16:47:00,2011-02-24 14:32:00,260,288
16073,297,1,122.4,1,48,122.4,122.4,2011-02-15 15:41:00,2011-02-15 15:41:00,0,297
16074,390,1,252.5,1,38,10.1,252.5,2010-11-14 13:19:00,2010-11-14 13:19:00,0,390
16075,503,2,736.93,2,271,17.97390243902439,736.93,2010-05-24 15:57:00,2010-07-25 11:31:00,61,503
16076,3,10,2234.73,10,1435,17.323488372093024,2234.73,2011-05-15 12:31:00,2011-12-06 14:59:00,205,3
16077,626,1,2300.3999999999996,1,840,287.54999999999995,2300.3999999999996,2010-03-24 10:42:00,2010-03-24 10:42:00,0,626
16078,284,2,362.99,2,200,9.307435897435898,362.99,2010-02-08 13:29:00,2011-03-01 09:47:00,385,284
16079,17,3,1352.0,3,864,64.38095238095238,1352.0,2011-10-30 13:06:00,2011-11-23 12:48:00,23,17
16080,82,4,602.56,4,298,20.08533333333333,602.56,2010-09-15 14:19:00,2011-09-19 10:42:00,368,82
16081,56,8,4278.96,8,2177,11.627608695652174,4278.96,2010-02-03 12:46:00,2011-10-14 13:06:00,618,56
16082,670,1,106.75,1,39,6.671875,106.75,2010-02-07 15:16:00,2010-02-07 15:16:00,0,670
16083,101,4,2351.42,4,1514,33.11859154929578,2351.42,2010-11-16 11:53:00,2011-08-31 10:47:00,287,101
16084,299,1,436.18,1,216,11.47842105263158,436.18,2011-02-13 16:05:00,2011-02-13 16:05:00,0,299
16085,23,12,2341.03,12,1382,6.242746666666667,2341.03,2010-01-20 14:03:00,2011-11-16 13:24:00,664,23
16086,59,10,2687.73,10,1450,20.83511627906977,2687.73,2009-12-02 13:20:00,2011-10-11 13:09:00,677,59
16087,389,5,1739.92,5,664,173.99200000000002,1739.92,2010-01-19 12:30:00,2010-11-15 16:44:00,300,389
16088,576,2,1437.43,2,373,239.5716666666667,1437.43,2010-04-27 10:56:00,2010-05-13 10:16:00,15,576
16089,386,2,263.49,2,119,5.606170212765957,263.49,2010-07-18 15:51:00,2010-11-18 13:51:00,122,386
16090,624,1,180.56,1,58,10.03111111111111,180.56,2010-03-25 13:05:00,2010-03-25 13:05:00,0,624
16091,155,2,315.06,2,154,17.503333333333334,315.06,2011-05-25 09:18:00,2011-07-08 08:45:00,43,155
16092,115,6,1587.94,6,1188,17.64377777777778,1587.94,2010-05-09 16:10:00,2011-08-17 10:46:00,464,115
16093,107,1,17.0,1,20,17.0,17.0,2011-08-25 11:09:00,2011-08-25 11:09:00,0,107
16094,12,11,3695.56,11,2020,18.854897959183674,3695.56,2010-04-16 14:00:00,2011-11-28 12:45:00,590,12
16095,456,1,447.05,1,265,14.901666666666667,447.05,2010-09-09 16:54:00,2010-09-09 16:54:00,0,456
16096,264,4,1584.97,4,700,24.01469696969697,1584.97,2010-03-04 15:44:00,2011-03-20 13:38:00,380,264
16097,240,1,185.04999999999998,1,87,18.505,185.04999999999998,2011-04-13 13:47:00,2011-04-13 13:47:00,0,240
16098,88,14,4010.7,14,2008,26.738,4010.7,2009-12-15 09:40:00,2011-09-13 09:59:00,637,88
16099,50,7,1573.2,7,960,22.8,1573.2,2010-03-03 11:13:00,2011-10-20 13:13:00,596,50
16100,463,1,582.64,1,438,15.747027027027027,582.64,2010-09-03 11:39:00,2010-09-03 11:39:00,0,463
16101,71,4,3229.16,4,1844,16.818541666666665,3229.16,2010-05-27 12:50:00,2011-09-30 10:18:00,490,71
16102,42,3,1842.1399999999999,3,942,32.318245614035085,1842.1399999999999,2011-08-03 12:50:00,2011-10-28 13:19:00,86,42
16103,7,22,6191.71,22,2639,30.95855,6191.71,2010-01-08 12:08:00,2011-12-02 14:16:00,693,7
16104,62,9,2774.46,9,1047,11.958879310344829,2774.46,2009-12-06 10:41:00,2011-10-09 10:23:00,671,62
16105,249,5,2386.19,5,2125,21.692636363636364,2386.19,2010-04-14 13:27:00,2011-04-05 10:13:00,355,249
16106,66,1,108.38,1,74,18.063333333333333,108.38,2011-10-05 10:37:00,2011-10-05 10:37:00,0,66
16107,18,7,3204.16,7,1176,103.36,3204.16,2011-06-09 18:42:00,2011-11-22 09:40:00,165,18
16108,85,4,2235.92,4,1473,16.56237037037037,2235.92,2010-03-18 14:14:00,2011-09-16 11:48:00,546,85
16109,219,3,939.48,3,1092,30.305806451612902,939.48,2010-01-10 10:37:00,2011-05-05 09:17:00,479,219
16110,45,4,1781.59,4,880,4.143232558139535,1781.59,2010-07-05 13:04:00,2011-10-25 14:35:00,477,45
16111,428,1,549.33,1,233,7.525068493150686,549.33,2010-10-07 19:51:00,2010-10-07 19:51:00,0,428
16112,143,4,195.74,4,574,12.23375,195.74,2011-01-05 11:47:00,2011-07-19 14:28:00,195,143
16113,183,1,161.38,1,176,5.379333333333333,161.38,2011-06-09 16:16:00,2011-06-09 16:16:00,0,183
16114,171,1,135.75,1,43,16.96875,135.75,2011-06-22 10:13:00,2011-06-22 10:13:00,0,171
16115,10,12,2553.8,12,1589,6.094988066825776,2553.8,2010-05-14 11:59:00,2011-11-30 11:32:00,564,10
16116,212,1,612.78,1,248,18.02294117647059,612.78,2011-05-12 12:01:00,2011-05-12 12:01:00,0,212
16117,190,3,654.4,3,321,7.352808988764044,654.4,2010-04-27 11:50:00,2011-06-03 11:42:00,401,190
16118,653,1,4376.25,1,2851,106.73780487804878,4376.25,2010-02-25 09:40:00,2010-02-25 09:40:00,0,653
16119,8,8,1720.81,8,811,31.86685185185185,1720.81,2009-12-16 11:56:00,2011-12-01 15:11:00,715,8
16120,59,6,2967.5099999999998,6,2161,32.25554347826087,2967.5099999999998,2010-10-13 15:07:00,2011-10-11 14:22:00,362,59
16121,57,5,1450.04,5,879,4.215232558139535,1450.04,2010-05-23 10:52:00,2011-10-13 12:59:00,508,57
16122,73,6,895.62,6,1280,16.585555555555555,895.62,2010-10-10 15:26:00,2011-09-27 15:34:00,352,73
16123,52,1,307.78,1,170,19.23625,307.78,2011-10-19 09:18:00,2011-10-19 09:18:00,0,52
16124,317,4,1772.49,4,797,21.615731707317074,1772.49,2009-12-07 10:33:00,2011-01-26 14:45:00,415,317
16125,367,14,4292.35,14,1819,14.955923344947736,4292.35,2009-12-14 15:38:00,2010-12-07 15:48:00,358,367
16126,29,15,14644.6,15,6140,38.43727034120735,14644.6,2009-12-02 13:34:00,2011-11-10 16:03:00,708,29
16127,39,2,801.3100000000001,2,391,10.684133333333333,801.3100000000001,2009-12-13 12:19:00,2011-10-31 13:58:00,687,39
16128,18,11,3801.05,11,2445,20.88489010989011,3801.05,2010-07-16 16:30:00,2011-11-22 11:14:00,493,18
16129,407,3,1396.05,3,1261,14.542187499999999,1396.05,2010-07-20 12:32:00,2010-10-28 14:29:00,100,407
16130,422,4,987.48,4,296,17.95418181818182,987.48,2010-04-01 13:58:00,2010-10-13 15:14:00,195,422
16131,52,12,9957.42,12,4768,45.46767123287671,9957.42,2009-12-02 10:09:00,2011-10-19 11:53:00,686,52
16132,544,2,664.1999999999999,2,280,39.07058823529411,664.1999999999999,2010-03-22 10:25:00,2010-06-13 13:49:00,83,544
16133,4,56,22992.26,56,13653,42.26518382352941,22992.26,2010-03-31 12:21:00,2011-12-06 11:24:00,614,4
16134,22,5,2145.34,5,1637,18.49431034482759,2145.34,2010-06-17 09:48:00,2011-11-18 10:05:00,519,22
16135,263,2,819.45,2,395,21.011538461538464,819.45,2010-05-05 09:35:00,2011-03-22 12:30:00,321,263
16136,60,4,946.8,4,674,20.582608695652173,946.8,2010-02-14 12:49:00,2011-10-11 09:10:00,603,60
16137,680,1,422.7,1,210,15.096428571428572,422.7,2010-01-28 15:04:00,2010-01-28 15:04:00,0,680
16138,379,3,910.35,3,774,24.604054054054053,910.35,2010-04-28 09:51:00,2010-11-26 12:13:00,212,379
16139,19,5,1111.15,5,602,19.493859649122808,1111.15,2009-12-03 13:51:00,2011-11-21 08:37:00,717,19
16140,66,3,1433.46,3,1272,22.3978125,1433.46,2010-09-24 12:03:00,2011-10-05 12:15:00,376,66
16141,88,2,955.9399999999999,2,410,19.1188,955.9399999999999,2010-10-18 14:12:00,2011-09-12 13:11:00,328,88
16142,250,1,535.34,1,422,14.46864864864865,535.34,2011-04-04 10:16:00,2011-04-04 10:16:00,0,250
16143,3,12,4555.08,12,1866,20.426367713004485,4555.08,2009-12-10 09:44:00,2011-12-06 14:13:00,726,3
16144,247,1,175.2,1,16,175.2,175.2,2011-04-07 10:09:00,2011-04-07 10:09:00,0,247
16145,9,19,6805.44,19,5270,17.185454545454544,6805.44,2010-05-04 13:31:00,2011-12-01 10:33:00,575,9
16146,157,4,946.38,4,544,23.082439024390244,946.38,2010-09-17 10:46:00,2011-07-05 14:20:00,291,157
16147,134,5,2398.91,5,1395,17.639044117647057,2398.91,2010-02-05 12:26:00,2011-07-29 09:57:00,538,134
16148,296,2,386.62,2,250,42.95777777777778,386.62,2010-09-29 10:12:00,2011-02-16 14:01:00,140,296
16149,5,3,422.21999999999997,3,598,14.074,422.21999999999997,2010-10-06 15:54:00,2011-12-05 11:29:00,424,5
16150,43,10,4002.17,10,1990,18.528564814814814,4002.17,2009-12-17 15:33:00,2011-10-28 12:39:00,679,43
16152,269,1,1829.04,1,642,63.070344827586204,1829.04,2011-03-16 09:47:00,2011-03-16 09:47:00,0,269
16153,50,11,5133.49,11,3693,22.714557522123894,5133.49,2010-05-26 12:41:00,2011-10-21 10:50:00,512,50
16155,382,5,796.9,5,495,16.602083333333333,796.9,2010-06-18 11:23:00,2010-11-23 12:03:00,158,382
16156,9,20,6188.18,20,3205,23.709501915708813,6188.18,2009-12-02 17:06:00,2011-12-01 12:42:00,728,9
16157,16,3,656.6899999999999,3,347,36.48277777777778,656.6899999999999,2011-09-28 11:48:00,2011-11-24 11:41:00,56,16
16158,522,9,628.32,9,182,17.952,628.32,2009-12-05 15:00:00,2010-07-05 13:55:00,211,522
16159,282,4,1232.79,4,635,23.7075,1232.79,2009-12-03 11:51:00,2011-03-03 12:27:00,455,282
16160,65,2,1025.44,2,1162,51.272000000000006,1025.44,2011-09-15 10:53:00,2011-10-05 14:19:00,20,65
16161,2,43,12580.06,43,6255,11.093527336860669,12580.06,2010-02-08 11:06:00,2011-12-08 12:10:00,668,2
16162,252,1,37.4,1,4,18.7,37.4,2011-04-01 15:03:00,2011-04-01 15:03:00,0,252
16163,232,6,2407.98,6,676,35.4114705882353,2407.98,2009-12-02 10:00:00,2011-04-21 15:15:00,505,232
16164,17,3,822.48,3,433,24.19058823529412,822.48,2011-10-28 09:12:00,2011-11-22 15:04:00,25,17
16165,505,1,79.9,1,2,79.9,79.9,2010-07-22 14:17:00,2010-07-22 14:17:00,0,505
16166,428,2,435.83,2,173,19.810454545454544,435.83,2010-01-17 14:16:00,2010-10-07 15:44:00,263,428
16167,414,5,1386.12,5,1494,22.00190476190476,1386.12,2009-12-01 10:46:00,2010-10-21 15:33:00,324,414
16168,11,66,10360.67,66,4975,33.85839869281046,10360.67,2009-12-03 12:38:00,2011-11-29 12:45:00,726,11
16169,8,4,1822.97,4,1325,21.44670588235294,1822.97,2011-09-25 11:33:00,2011-12-01 15:28:00,67,8
16170,51,20,6869.0,20,6056,15.611363636363636,6869.0,2010-02-18 13:50:00,2011-10-20 08:21:00,608,51
16171,59,1,73.19999999999999,1,24,24.399999999999995,73.19999999999999,2011-10-11 14:51:00,2011-10-11 14:51:00,0,59
16172,95,8,1884.55,8,1419,16.677433628318585,1884.55,2010-07-14 15:34:00,2011-09-05 13:22:00,417,95
16173,16,6,1418.32,6,575,16.884761904761906,1418.32,2011-09-02 15:23:00,2011-11-24 10:53:00,82,16
16174,126,7,2246.75,7,1431,34.565384615384616,2246.75,2010-04-15 15:12:00,2011-08-05 13:26:00,476,126
16175,94,7,1836.44,7,932,18.739183673469388,1836.44,2010-05-25 12:01:00,2011-09-06 14:32:00,469,94
16176,421,4,2052.69,4,952,28.509583333333335,2052.69,2010-03-29 14:52:00,2010-10-14 13:54:00,198,421
16177,50,8,2247.31,8,1021,19.044999999999998,2247.31,2010-03-02 14:03:00,2011-10-20 12:57:00,596,50
16178,138,2,612.6,2,304,24.504,612.6,2010-11-03 14:46:00,2011-07-24 16:05:00,263,138
16179,61,1,215.83,1,99,19.62090909090909,215.83,2011-10-10 09:41:00,2011-10-10 09:41:00,0,61
16180,100,13,16249.87,13,9813,49.693792048929666,16249.87,2010-06-23 13:19:00,2011-08-31 16:28:00,434,100
16181,73,1,305.53999999999996,1,152,27.776363636363634,305.53999999999996,2011-09-27 13:38:00,2011-09-27 13:38:00,0,73
16182,72,9,9971.65,9,5887,195.52254901960782,9971.65,2010-03-09 09:34:00,2011-09-28 13:23:00,568,72
16183,67,4,1077.81,4,351,26.288048780487802,1077.81,2010-10-28 14:43:00,2011-10-03 14:59:00,340,67
16184,64,6,1158.79,6,561,25.750888888888888,1158.79,2011-05-12 13:33:00,2011-10-06 17:43:00,147,64
16185,17,3,644.72,3,321,16.118000000000002,644.72,2010-05-24 11:04:00,2011-11-23 09:41:00,547,17
16186,23,26,8718.43,26,6594,17.26421782178218,8718.43,2009-12-09 15:36:00,2011-11-17 12:43:00,707,23
16187,32,15,6911.44,15,5048,23.428610169491524,6911.44,2011-02-28 13:34:00,2011-11-08 09:50:00,252,32
16188,45,5,1087.66,5,838,14.698108108108109,1087.66,2010-10-27 11:50:00,2011-10-26 12:19:00,364,45
16189,16,2,215.48,2,134,19.58909090909091,215.48,2011-09-15 15:21:00,2011-11-24 11:47:00,69,16
16190,40,8,2723.5499999999997,8,1231,22.886974789915964,2723.5499999999997,2009-12-14 11:59:00,2011-10-30 15:59:00,685,40
16191,3,24,15677.82,24,9348,67.57681034482758,15677.82,2009-12-11 12:24:00,2011-12-07 11:26:00,725,3
16192,736,1,351.3,1,208,31.936363636363637,351.3,2009-12-04 12:28:00,2009-12-04 12:28:00,0,736
16193,237,2,630.43,2,379,16.590263157894736,630.43,2010-10-25 10:25:00,2011-04-17 11:45:00,174,237
16194,375,1,308.6,1,140,38.575,308.6,2010-11-29 13:28:00,2010-11-29 13:28:00,0,375
16195,723,1,323.25,1,123,20.203125,323.25,2009-12-16 14:09:00,2009-12-16 14:09:00,0,723
16196,489,1,93.3,1,26,23.325,93.3,2010-08-08 11:40:00,2010-08-08 11:40:00,0,489
16197,469,9,2016.71,9,1420,21.68505376344086,2016.71,2009-12-16 11:44:00,2010-08-27 12:56:00,254,469
16198,75,2,1030.041,2,384,31.213363636363635,1030.041,2010-09-28 13:59:00,2011-09-25 14:58:00,362,75
16199,392,7,942.75,7,321,94.275,942.75,2010-03-18 18:47:00,2010-11-12 12:55:00,238,392
16200,4,12,5608.1,12,3068,9.148613376835238,5608.1,2009-12-02 15:04:00,2011-12-05 14:40:00,732,4
16201,3,5,2112.12,5,1421,17.03322580645161,2112.12,2010-10-20 12:00:00,2011-12-06 16:02:00,412,3
16202,361,9,2501.99,9,1307,20.177338709677418,2501.99,2009-12-02 10:48:00,2010-12-14 10:43:00,376,361
16203,59,6,943.84,6,537,14.30060606060606,943.84,2010-07-23 13:09:00,2011-10-12 12:31:00,445,59
16204,23,3,918.71,3,671,9.096138613861386,918.71,2009-12-08 17:44:00,2011-11-16 13:40:00,707,23
16205,31,7,1820.11,7,1452,9.239137055837563,1820.11,2010-06-15 11:58:00,2011-11-09 09:32:00,511,31
16206,55,13,2589.87,13,1379,10.791125,2589.87,2010-01-24 15:25:00,2011-10-16 10:41:00,629,55
16207,25,1,394.38,1,140,20.756842105263157,394.38,2011-11-14 13:51:00,2011-11-14 13:51:00,0,25
16208,45,10,3440.45,10,1541,13.598616600790512,3440.45,2010-02-24 14:24:00,2011-10-26 11:36:00,608,45
16209,89,9,4146.78,9,1895,61.892238805970145,4146.78,2010-06-11 11:58:00,2011-09-12 11:58:00,458,89
16210,2,35,33750.97,35,12397,131.8397265625,33750.97,2009-12-02 12:54:00,2011-12-08 12:36:00,735,2
16211,89,3,1090.59,3,519,30.294166666666666,1090.59,2010-09-27 15:24:00,2011-09-12 12:11:00,349,89
16212,19,4,1293.71,4,571,16.586025641025643,1293.71,2010-02-07 15:26:00,2011-11-20 13:00:00,650,19
16213,79,1,159.0,1,48,26.5,159.0,2011-09-22 10:03:00,2011-09-22 10:03:00,0,79
16214,171,4,2038.25,4,1308,20.7984693877551,2038.25,2010-09-30 13:57:00,2011-06-22 11:30:00,264,171
16215,81,1,242.35,1,104,17.310714285714287,242.35,2011-09-20 10:18:00,2011-09-20 10:18:00,0,81
16216,267,1,914.93,1,254,24.727837837837836,914.93,2011-03-17 15:34:00,2011-03-17 15:34:00,0,267
16217,235,2,304.25,2,91,20.283333333333335,304.25,2011-03-02 15:28:00,2011-04-18 13:31:00,46,235
16218,30,13,3968.67,13,2799,29.18139705882353,3968.67,2010-05-27 16:09:00,2011-11-10 09:59:00,531,30
16219,501,1,40.8,1,48,40.8,40.8,2010-07-27 11:44:00,2010-07-27 11:44:00,0,501
16221,37,9,2019.92,9,1449,8.451548117154813,2019.92,2010-08-10 13:32:00,2011-11-03 11:43:00,449,37
16222,318,2,1272.05,2,463,8.772758620689656,1272.05,2009-12-18 14:31:00,2011-01-25 13:38:00,402,318
16223,375,2,1087.05,2,643,8.83780487804878,1087.05,2010-11-09 12:07:00,2010-11-30 11:50:00,20,375
16224,57,5,1616.54,5,1555,13.935689655172414,1616.54,2010-11-17 13:14:00,2011-10-13 17:51:00,330,57
16225,45,15,2859.31,15,1281,9.531033333333333,2859.31,2010-02-07 12:41:00,2011-10-26 08:30:00,625,45
16226,203,5,672.17,5,521,21.68290322580645,672.17,2010-10-22 11:19:00,2011-05-20 14:41:00,210,203
16227,225,3,1027.22,3,436,30.212352941176473,1027.22,2010-06-22 13:28:00,2011-04-28 13:33:00,310,225
16228,385,3,885.71,3,555,16.402037037037037,885.71,2010-11-04 18:54:00,2010-11-19 14:20:00,14,385
16229,87,6,2867.86,6,1292,16.294659090909093,2867.86,2010-05-24 12:59:00,2011-09-13 17:16:00,477,87
16230,190,2,542.03,2,365,15.486571428571429,542.03,2011-05-03 15:12:00,2011-06-03 10:06:00,30,190
16231,379,4,1074.47,4,563,10.7447,1074.47,2010-04-21 12:06:00,2010-11-25 15:00:00,218,379
16232,44,7,2712.97,7,1849,25.837809523809522,2712.97,2010-06-07 14:04:00,2011-10-27 12:16:00,506,44
